"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-08-23","2.91"," 1350"," 1216","0.00",,,,"84","59",,"   50","   50","8.1","14.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-08-24",," 0016",,"0.00",,,,"84","64",,"  110",,"8.1",,,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-08-25",," 1155",,"0.00",,,,"85","71",,"  150",,"6.0",,,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-08-26",," 9999",,"0.00",,,,"88","66",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-08-27",," 1350"," 1303","0.00",,,,"89","65",,"  250","  160","6.0","8.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-08-28","2.24"," 1742"," 1731","0.00",,,,"90","71",,"  350","  350","10.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-08-29","3.80"," 1602"," 1601","0.00",,,,"87","69",,"   10","   10","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-08-30","4.92"," 1405"," 1719","0.00",,,,"84","66",,"   10","   40","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-08-31","4.47"," 1259"," 0826","0.00",,,,"81","60",,"   40","   50","12.1","16.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-01","2.91"," 1117"," 1126","0.00",,,,"81","57",,"   70","   70","8.9","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-02","3.36"," 1551"," 1306","0.00",,,,"79","56",,"  200","   60","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-03","4.92"," 1701"," 1700","0.79",,,,"69","61",,"   20","   20","23.0","29.1","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-04","1.34"," 1647"," 1715","0.00",,,,"83","63",,"  160","  140","8.9","10.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-05","2.46"," 1442"," 1422","0.00",,,,"87","69",,"   40","   40","8.1","12.1","    1",,"    1",,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-06","1.12"," 1537"," 1530","0.00",,,,"90","67",,"   30","   10","8.1","10.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-07","1.57"," 1214"," 1213","0.00",,,,"91","66",,"   60","   60","6.9","10.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-08","2.01"," 1416"," 1415","0.00",,,,"91","66",,"   60","   60","8.1","12.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-09","1.79"," 2215"," 2207","0.00",,,,"91","67",,"   80","   90","6.9","12.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-10","5.59"," 1719"," 1718","0.67",,,,"88","69",,"  140","  140","29.1","36.0","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-11","4.03"," 1903"," 1848","0.01",,,,"84","70",,"  140","  110","12.1","17.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-12","4.92"," 1927"," 1927","0.96",,,,"76","68",,"   60","   60","14.1","21.0","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-13","7.16"," 0605"," 1826","0.68",,,,"74","67",,"   60","   50","14.1","19.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-14","6.71"," 0526"," 0815","1.16",,,,"75","70",,"   60","   80","12.1","16.1","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-15","6.04"," 0750"," 1240","4.82",,,,"77","71",,"   20","  320","13.0","16.1","    1","    1","    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-16","6.93"," 1536"," 1535","0.79",,,,"77","70",,"  160","  150","14.1","17.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-17","7.83"," 1048"," 1047","0.92",,,,"74","70",,"   40","   50","17.0","23.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-18","6.71"," 1502"," 1501","0.01",,,,"77","69",,"   20","   20","14.1","19.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-19","2.91"," 1302"," 1453","0.00",,,,"81","68",,"   40","   40","8.9","12.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-20","2.91"," 2357"," 2356","0.00",,,,"84","66",,"  160","  160","8.9","12.1","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-21","6.93"," 1638"," 1637","0.00",,,,"88","71",,"  170","  180","14.1","17.9","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-22","4.47"," 0021"," 0021","1.55",,,,"75","64",,"   40","   40","25.9","36.0","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-23","4.70"," 1619"," 1619","0.02",,,,"75","64",,"  320","  330","12.1","14.1",,,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-24","2.01"," 0216"," 0200","0.08",,,,"69","63",,"  310","  330","8.9","13.0",,,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-25","2.91"," 1004"," 1421","0.00",,,,"79","59",,"   40","  110","8.1","12.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-26","4.03"," 1425"," 1341","0.00",,,,"84","63",,"  320","  320","14.1","17.9","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-27","8.50"," 1335"," 1131","0.00",,,,"90","66",,"  230","  230","19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-28","7.16"," 0954"," 0855","0.00",,,,"81","59",,"   20","   20","17.0","25.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-29","1.57"," 1502"," 1501","0.00",,,,"78","51",,"  320","  310","8.1","12.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-09-30","4.03"," 1141"," 2329","0.00",,,,"79","51",,"  190","  150","12.1","15.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-01","8.95"," 1911"," 1909","0.80",,,,"84","61",,"  310","  320","31.1","47.0","    1",,"    1",,,,,"    1",,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-02","1.34"," 0034"," 0042","0.00",,,,"75","50",,"  360","   10","8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-03","2.01"," 1340"," 1336","0.02",,,,"78","46",,"  150","  140","10.1","15.0",,,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-04","10.29"," 0722"," 0733","2.82",,,,"61","55",,"   60","   70","17.9","25.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-05","5.14"," 2140"," 0001","0.00",,,,"62","54",,"  140","   80","8.9","14.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-06","5.82"," 2244"," 2247","0.05",,,,"79","59",,"   10","   10","15.0","19.9","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-07","5.37"," 0043"," 0043","0.96",,,,"64","54",,"  290","  290","21.9","25.1","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-08","9.17"," 1341"," 2121","0.00",,,,"88","60",,"  180","  170","21.0","25.9","    1","    1",,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-09","7.61"," 0602"," 0558","0.99",,,,"79","54",,"  340","  270","32.0","48.1","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-10","5.14"," 0528"," 2358","0.00",,,,"54","49",,"   60","   40","10.1","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-11","5.37"," 1031"," 2203","0.22",,,,"56","49",,"   60","   80","10.1","15.0","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-12","3.80"," 0415"," 0414","0.83",,,,"64","54",,"   60","   50","8.9","12.1","    1","    1","    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-13","4.47"," 0857"," 0853","3.63",,,,"66","61",,"  330","  310","8.9","13.0","    1","    1","    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-14","3.80"," 2346"," 2344","0.02",,,,"73","61",,"  160","  150","13.0","17.0","    1","    1",,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-15","6.71"," 0554"," 0553","0.88",,,,"73","56",,"  360","  350","25.1","33.1","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-16","6.93"," 1357"," 1253","0.00",,,,"69","50",,"  280","  340","14.1","23.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-17","3.13"," 1423"," 1419","0.00",,,,"63","43",,"   20","   40","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-18","3.13"," 1010"," 0723","0.00",,,,"62","38",,"  160","   60","12.1","17.0","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-19","8.95"," 1001"," 0959","0.00",,,,"68","46",,"  200","  190","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-20","9.40"," 1215"," 2240","0.00",,,,"76","52",,"  150","  160","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-21","6.26"," 2358"," 2139","0.33",,,,"70","56",,"  150","  120","14.1","17.0","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-22","8.72"," 1946"," 1945","2.35",,,,"67","52",,"  280","  270","21.9","29.1","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-23","9.17"," 1340"," 1309","0.00",,,,"55","42",,"  280","  290","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-24","3.36"," 2225"," 2220","0.00",,,,"66","39",,"  160","  160","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-25","9.17"," 2220"," 2325","0.00",,,,"73","50",,"  160","  160","17.0","23.0",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-26","3.36"," 0136"," 0135","1.19",,,,"63","53",,"  330","  330","15.0","23.9","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-27","5.82"," 1040"," 1108","0.20",,,,"56","49",,"  260","  290","16.1","21.0","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-28","8.72"," 1410"," 1409","0.00",,,,"71","46",,"  140","  150","15.0","21.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-29","12.30"," 1538"," 1515","1.00",,,,"79","59",,"  150","  160","25.9","36.9","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-30","6.49"," 1152"," 1152","0.21",,,,"61","44",,"  270","  270","17.9","23.9","    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-10-31","4.92"," 1501"," 1500","0.00",,,,"69","42",,"  290","  290","13.0","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-01","2.01"," 2339"," 0716","0.00",,,,"73","44",,"  130","   60","6.0","21.9",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-02","0.67"," 1341"," 1333","0.00",,,,"75","45",,"  230","  250","6.0","10.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-03","3.58"," 0921"," 0921","0.00",,,,"69","49",,"   70","   70","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-04","1.79"," 1408"," 1332","0.00",,,,"75","46",,"  330","  330","8.9","13.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-05","4.03"," 2334"," 2333","0.00",,,,"71","50",,"  150","  150","10.1","15.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-06","7.38"," 1025"," 1025","0.00",,,,"75","52",,"  200","  200","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-07","6.93"," 0937"," 1613","0.00",,,,"74","53",,"  240","  140","13.0","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-08","2.68"," 1150"," 1101","0.00",,,,"72","48",,"  150","  140","12.1","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-09","4.03"," 1131"," 1533","0.00",,,,"73","54",,"   50","   80","8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-10","4.92"," 1440"," 1132","0.00",,,,"77","54",,"  360","   10","12.1","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-11","3.36"," 0916"," 0917","0.00",,,,"71","51",,"   50","   40","14.1","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-12","2.91"," 2350"," 1214","0.00",,,,"66","45",,"  120","   80","6.9","10.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-13","6.71"," 2329"," 2312","0.00",,,,"69","41",,"  190","  180","12.1","16.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-14","6.71"," 1241"," 1156","0.00",,,,"76","53",,"  210","  230","14.1","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-15","6.71"," 1325"," 1328","0.28",,,,"76","57",,"  230","  220","14.1","17.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-16","13.20"," 1308"," 1117","1.25",,,,"66","45",,"  290","  310","23.9","33.1","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-17","9.62"," 0217"," 0225","0.00",,,,"50","42",,"  280","  280","21.9","29.1",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-18","6.49"," 1459"," 1414","0.00",,,,"60","41",,"  250","  250","14.1","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-19","6.93"," 1517"," 1307","0.00",,,,"68","44",,"  140","  190","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-20","2.91"," 0115"," 0245","0.31",,,,"60","51",,"  140","  140","10.1","13.0","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-21","2.68"," 1338"," 1319","0.01",,,,"60","49",,"   10","  350","8.1","12.1",,,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-22","3.58"," 2059"," 2058","0.00",,,,"64","46",,"  140","  140","8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-23","7.38"," 1428"," 1347","0.00",,,,"63","52",,"  160","  160","13.0","16.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-24","10.51"," 0823"," 0917","0.01",,,,"60","48",,"  300","  280","21.0","25.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-25","6.71"," 1433"," 1403","0.00",,,,"63","38",,"  300","  290","15.0","17.9",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-26","6.71"," 1523"," 1427","0.00",,,,"59","37",,"  310","  300","15.0","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-27","5.14"," 1531"," 1434","0.00",,,,"69","34",,"  230","  220","13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-28","7.16"," 1314"," 1056","0.00",,,,"67","45",,"  200","  220","15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-29","6.93"," 1809"," 1808","2.15",,,,"68","52",,"  280","  290","19.9","25.1","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-11-30","6.71"," 0154"," 0153","0.00",,,,"55","35",,"  340","  340","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-01","5.59"," 1258"," 1347","0.03",,,,"50","35",,"   60","   90","13.0","17.0",,,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-02","8.95"," 1809"," 1340","0.44",,,,"47","38",,"  310","  320","21.0","28.0","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-03","5.82"," 1342"," 1407","0.00",,,,"47","32",,"  310","  330","12.1","16.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-04","4.92"," 0948"," 0947","0.00",,,,"40","29",,"   30","   40","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-05","4.25"," 2130"," 2129","0.00",,,,"45","22",,"  170","  170","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-06","5.82"," 1129"," 0929","0.10",,,,"45","30",,"  150","  140","15.0","19.9","    1",,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-07","6.49"," 1141"," 2228","0.02",,,,"48","37",,"   40","   70","14.1","17.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-08","6.71"," 1928"," 1927","0.28",,,,"52","42",,"  270","  280","19.9","25.9","    1","    1","    1",,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-09","12.08"," 0454"," 0453","0.00",,,,"50","27",,"  290","  310","30.0","38.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-10","4.03"," 1334"," 1056","0.00",,,,"41","21",,"   50","   70","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-11","5.14"," 1126"," 1118","0.00",,,,"43","29",,"  110","  110","10.1","16.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-12","3.80"," 1106"," 0815","0.23",,,,"43","37",,"   40","   90","8.9","13.0","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-13","4.92"," 2321"," 2149","0.00",,,,"48","41",,"  150","  170","13.0","16.1","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-14","5.82"," 1139"," 0208","0.02",,,,"60","42",,"  290","  180","13.0","17.9","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-15","9.17"," 0901"," 1042","0.00",,,,"50","35",,"   30","   40","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-16","6.26"," 0212"," 0916","0.00",,,,"48","31",,"   50","   50","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-17","3.80"," 1540"," 1336","0.00",,,,"46","33",,"   50","   50","8.1","10.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-18","7.61"," 1640"," 1459","0.00",,,,"59","32",,"  290","  300","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-19","8.28"," 1649"," 1437","0.00",,,,"51","33",,"  290","  300","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-20","2.68"," 1446"," 2048","0.00",,,,"52","26",,"  220","  200","10.1","13.0","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-21","6.49"," 2312"," 2232","0.00",,,,"65","31",,"  190","  180","14.1","19.9",,,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-22","10.96"," 1929"," 1111","0.00",,,,"63","46",,"  140","  180","17.9","23.9",,,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-23","9.40"," 0352"," 0350","3.84",,,,"61","55",,"  150","  160","25.9","33.1","    1",,"    1",,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-24","13.20"," 2336"," 2336","1.18",,,,"56","29",,"  270","  260","29.1","40.0","    1",,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-25","13.42"," 0143"," 0126","0.00",,,,"41","26",,"  290","  270","25.9","36.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-26","8.50"," 1421"," 1304","0.00",,,,"49","28",,"  260","  260","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-27","10.51"," 1350"," 1407","0.00",,,,"45","28",,"  290","  300","21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-28","5.82"," 1345"," 1226","0.00",,,,"46","25",,"  310","  310","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-29","2.01"," 1716"," 1057","0.06",,,,"44","28",,"  210","   70","8.9","14.1",,,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-30","4.03"," 1525"," 1525","0.11",,,,"46","38",,"  170","  170","10.1","13.0","    1","    1",,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2009-12-31","4.47"," 1428"," 2052","0.24",,,,"46","40",,"   40","  320","10.1","13.0","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-01","2.01"," 0247"," 0125","0.00",,,,"49","28",,"  340","  330","8.1","12.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-02","4.70"," 0913"," 0907","0.00",,,,"43","27",,"   60","   70","14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-03","4.70"," 1840"," 0907","0.00",,,,"34","26",,"   30","  130","8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-04","5.59"," 0937"," 0937","0.00",,,,"34","24",,"  320","  330","13.0","17.0","    1",,,,,,,,,,"    1","    1","    1","    1",,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-05","3.58"," 1500"," 1500","0.00",,,,"38","19",,"  310","  310","10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-06","4.25"," 1109"," 1105","0.10",,,,"41","20",,"  140","  140","12.1","15.0","    1",,,,,,,,,,,"    1",,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-07","12.08"," 1408"," 1333","0.07",,,,"35","19",,"  310","  320","21.0","29.1","    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-08","9.62"," 1312"," 1311","0.00",,,,"29","14",,"  290","  290","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-09","1.79"," 1217"," 1503","0.00",,,,"32","13",,"   30","  360","8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2010-01-10","2.91"," 1215"," 1214","0.00",,,,"37","13",,"  260","  250","8.9","14.1",,,,,,,,,,,,,,,,,,
